User ID,Service ID,Service Type,Rating,Review
User_725,Service_10,Face care,1,"""Not happy with the service."""
User_283,Service_17,Laptop Repair,4,"""Satisfactory work."""
User_798,Service_3,Carpenter,4,"""Could be better."""
User_398,Service_15,Kitchen cleaning,5,"""Satisfactory work."""
User_1471,Service_11,Shave/beard grooming,2,"""Not happy with the service."""
User_1908,Service_3,Carpenter,5,"""Not happy with the service."""
User_3,Service_13,Massage,1,"""Excellent service!"""
User_604,Service_2,Plumber,4,"""Excellent service!"""
User_1564,Service_3,Carpenter,2,"""Good job overall."""
User_1078,Service_7,Water Purifier Repair,2,"""Could be better."""
User_1797,Service_13,Massage,2,"""Satisfactory work."""
User_1963,Service_10,Face care,4,"""Satisfactory work."""
User_99,Service_18,Pest control,3,"""Could be better."""
User_362,Service_4,AC Repair Service,4,"""Not happy with the service."""
User_1095,Service_18,Pest control,1,"""Excellent service!"""
User_78,Service_12,Hair colour,5,"""Could be better."""
User_196,Service_8,Microwave Repair,4,"""Excellent service!"""
User_935,Service_11,Shave/beard grooming,2,"""Could be better."""
User_657,Service_14,Bathroom cleaning,2,"""Good job overall."""
User_1408,Service_16,Chimney Repair,2,"""Good job overall."""
User_311,Service_16,Chimney Repair,2,"""Excellent service!"""
User_435,Service_17,Laptop Repair,5,"""Excellent service!"""
User_1443,Service_16,Chimney Repair,3,"""Excellent service!"""
User_659,Service_20,Home painting,3,"""Could be better."""
User_1482,Service_3,Carpenter,4,"""Good job overall."""
User_1859,Service_13,Massage,5,"""Satisfactory work."""
User_1181,Service_12,Hair colour,1,"""Not happy with the service."""
User_1911,Service_14,Bathroom cleaning,2,"""Could be better."""
User_127,Service_1,Electrician,3,"""Could be better."""
User_1019,Service_5,Refrigerator Repair,3,"""Not happy with the service."""
User_1596,Service_14,Bathroom cleaning,5,"""Satisfactory work."""
User_784,Service_6,Washing Machine Repair,5,"""Excellent service!"""
User_406,Service_20,Home painting,4,"""Could be better."""
User_1617,Service_12,Hair colour,5,"""Not happy with the service."""
User_890,Service_1,Electrician,5,"""Could be better."""
User_1604,Service_18,Pest control,1,"""Satisfactory work."""
User_502,Service_17,Laptop Repair,1,"""Excellent service!"""
User_1556,Service_2,Plumber,3,"""Could be better."""
User_963,Service_4,AC Repair Service,5,"""Good job overall."""
User_1620,Service_8,Microwave Repair,2,"""Not happy with the service."""
User_1587,Service_20,Home painting,3,"""Could be better."""
User_951,Service_10,Face care,4,"""Could be better."""
User_1565,Service_16,Chimney Repair,2,"""Not happy with the service."""
User_1793,Service_19,Full home cleaning,1,"""Good job overall."""
User_1958,Service_17,Laptop Repair,3,"""Excellent service!"""
User_1954,Service_5,Refrigerator Repair,2,"""Could be better."""
User_877,Service_7,Water Purifier Repair,2,"""Excellent service!"""
User_65,Service_17,Laptop Repair,1,"""Not happy with the service."""
User_913,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_1873,Service_2,Plumber,3,"""Good job overall."""
User_1430,Service_19,Full home cleaning,4,"""Could be better."""
User_1529,Service_3,Carpenter,3,"""Satisfactory work."""
User_1806,Service_3,Carpenter,5,"""Good job overall."""
User_49,Service_13,Massage,3,"""Good job overall."""
User_1730,Service_14,Bathroom cleaning,3,"""Good job overall."""
User_670,Service_12,Hair colour,1,"""Could be better."""
User_213,Service_19,Full home cleaning,3,"""Excellent service!"""
User_1849,Service_15,Kitchen cleaning,2,"""Excellent service!"""
User_150,Service_3,Carpenter,3,"""Satisfactory work."""
User_1742,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_1989,Service_2,Plumber,3,"""Not happy with the service."""
User_491,Service_5,Refrigerator Repair,2,"""Could be better."""
User_537,Service_11,Shave/beard grooming,2,"""Could be better."""
User_1009,Service_16,Chimney Repair,3,"""Good job overall."""
User_1297,Service_10,Face care,2,"""Could be better."""
User_32,Service_16,Chimney Repair,2,"""Could be better."""
User_166,Service_18,Pest control,2,"""Not happy with the service."""
User_1426,Service_11,Shave/beard grooming,5,"""Satisfactory work."""
User_1211,Service_11,Shave/beard grooming,4,"""Not happy with the service."""
User_283,Service_15,Kitchen cleaning,5,"""Satisfactory work."""
User_1498,Service_17,Laptop Repair,5,"""Could be better."""
User_1945,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_295,Service_3,Carpenter,4,"""Not happy with the service."""
User_349,Service_9,Men/kids haircut,5,"""Could be better."""
User_1461,Service_14,Bathroom cleaning,2,"""Good job overall."""
User_732,Service_8,Microwave Repair,3,"""Satisfactory work."""
User_238,Service_19,Full home cleaning,2,"""Good job overall."""
User_920,Service_18,Pest control,2,"""Excellent service!"""
User_732,Service_5,Refrigerator Repair,1,"""Good job overall."""
User_1934,Service_2,Plumber,1,"""Not happy with the service."""
User_153,Service_7,Water Purifier Repair,4,"""Not happy with the service."""
User_624,Service_3,Carpenter,5,"""Could be better."""
User_288,Service_1,Electrician,5,"""Satisfactory work."""
User_1865,Service_17,Laptop Repair,5,"""Excellent service!"""
User_497,Service_16,Chimney Repair,1,"""Good job overall."""
User_1185,Service_8,Microwave Repair,5,"""Satisfactory work."""
User_564,Service_10,Face care,3,"""Could be better."""
User_819,Service_17,Laptop Repair,1,"""Not happy with the service."""
User_994,Service_11,Shave/beard grooming,5,"""Excellent service!"""
User_1577,Service_19,Full home cleaning,5,"""Satisfactory work."""
User_627,Service_8,Microwave Repair,5,"""Excellent service!"""
User_1871,Service_16,Chimney Repair,1,"""Satisfactory work."""
User_1762,Service_2,Plumber,3,"""Good job overall."""
User_1757,Service_20,Home painting,1,"""Excellent service!"""
User_1393,Service_18,Pest control,2,"""Not happy with the service."""
User_1900,Service_5,Refrigerator Repair,1,"""Satisfactory work."""
User_117,Service_8,Microwave Repair,2,"""Satisfactory work."""
User_472,Service_2,Plumber,3,"""Good job overall."""
User_1498,Service_9,Men/kids haircut,3,"""Excellent service!"""
User_1807,Service_7,Water Purifier Repair,2,"""Good job overall."""
User_166,Service_8,Microwave Repair,3,"""Good job overall."""
User_1174,Service_17,Laptop Repair,1,"""Not happy with the service."""
User_1876,Service_20,Home painting,4,"""Not happy with the service."""
User_293,Service_1,Electrician,2,"""Satisfactory work."""
User_1355,Service_5,Refrigerator Repair,4,"""Not happy with the service."""
User_1141,Service_19,Full home cleaning,2,"""Could be better."""
User_1761,Service_11,Shave/beard grooming,2,"""Excellent service!"""
User_273,Service_19,Full home cleaning,3,"""Could be better."""
User_1224,Service_6,Washing Machine Repair,2,"""Not happy with the service."""
User_1011,Service_13,Massage,4,"""Could be better."""
User_763,Service_11,Shave/beard grooming,5,"""Good job overall."""
User_1261,Service_6,Washing Machine Repair,3,"""Could be better."""
User_877,Service_17,Laptop Repair,1,"""Good job overall."""
User_677,Service_10,Face care,5,"""Not happy with the service."""
User_650,Service_16,Chimney Repair,3,"""Excellent service!"""
User_104,Service_17,Laptop Repair,2,"""Satisfactory work."""
User_1424,Service_19,Full home cleaning,5,"""Could be better."""
User_1056,Service_9,Men/kids haircut,3,"""Could be better."""
User_1376,Service_10,Face care,5,"""Could be better."""
User_324,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_638,Service_1,Electrician,2,"""Satisfactory work."""
User_1619,Service_3,Carpenter,1,"""Could be better."""
User_1882,Service_4,AC Repair Service,1,"""Excellent service!"""
User_1955,Service_6,Washing Machine Repair,2,"""Satisfactory work."""
User_1032,Service_3,Carpenter,5,"""Could be better."""
User_130,Service_3,Carpenter,4,"""Could be better."""
User_608,Service_3,Carpenter,4,"""Not happy with the service."""
User_647,Service_18,Pest control,4,"""Not happy with the service."""
User_1044,Service_17,Laptop Repair,2,"""Not happy with the service."""
User_336,Service_12,Hair colour,1,"""Excellent service!"""
User_1898,Service_5,Refrigerator Repair,5,"""Good job overall."""
User_633,Service_15,Kitchen cleaning,2,"""Excellent service!"""
User_1847,Service_16,Chimney Repair,3,"""Could be better."""
User_965,Service_9,Men/kids haircut,5,"""Could be better."""
User_155,Service_13,Massage,2,"""Good job overall."""
User_1706,Service_12,Hair colour,4,"""Not happy with the service."""
User_1675,Service_18,Pest control,3,"""Could be better."""
User_1655,Service_15,Kitchen cleaning,5,"""Could be better."""
User_905,Service_15,Kitchen cleaning,4,"""Excellent service!"""
User_232,Service_6,Washing Machine Repair,1,"""Good job overall."""
User_321,Service_6,Washing Machine Repair,3,"""Satisfactory work."""
User_1888,Service_16,Chimney Repair,2,"""Excellent service!"""
User_1734,Service_9,Men/kids haircut,5,"""Satisfactory work."""
User_57,Service_6,Washing Machine Repair,3,"""Could be better."""
User_758,Service_6,Washing Machine Repair,5,"""Satisfactory work."""
User_1630,Service_16,Chimney Repair,4,"""Could be better."""
User_124,Service_9,Men/kids haircut,2,"""Not happy with the service."""
User_1406,Service_12,Hair colour,4,"""Satisfactory work."""
User_1947,Service_14,Bathroom cleaning,2,"""Excellent service!"""
User_1012,Service_5,Refrigerator Repair,1,"""Satisfactory work."""
User_461,Service_17,Laptop Repair,4,"""Could be better."""
User_527,Service_1,Electrician,2,"""Excellent service!"""
User_1901,Service_20,Home painting,4,"""Satisfactory work."""
User_445,Service_1,Electrician,2,"""Good job overall."""
User_1910,Service_15,Kitchen cleaning,1,"""Could be better."""
User_142,Service_20,Home painting,4,"""Excellent service!"""
User_677,Service_11,Shave/beard grooming,5,"""Good job overall."""
User_1806,Service_11,Shave/beard grooming,5,"""Excellent service!"""
User_1268,Service_17,Laptop Repair,2,"""Could be better."""
User_1116,Service_14,Bathroom cleaning,4,"""Not happy with the service."""
User_350,Service_12,Hair colour,4,"""Could be better."""
User_380,Service_17,Laptop Repair,4,"""Could be better."""
User_1447,Service_13,Massage,5,"""Good job overall."""
User_903,Service_6,Washing Machine Repair,5,"""Good job overall."""
User_255,Service_15,Kitchen cleaning,5,"""Could be better."""
User_1109,Service_18,Pest control,4,"""Excellent service!"""
User_1190,Service_15,Kitchen cleaning,5,"""Could be better."""
User_76,Service_15,Kitchen cleaning,1,"""Satisfactory work."""
User_1676,Service_12,Hair colour,1,"""Excellent service!"""
User_262,Service_12,Hair colour,3,"""Satisfactory work."""
User_875,Service_4,AC Repair Service,5,"""Could be better."""
User_138,Service_10,Face care,3,"""Could be better."""
User_1739,Service_4,AC Repair Service,5,"""Satisfactory work."""
User_865,Service_1,Electrician,2,"""Satisfactory work."""
User_63,Service_13,Massage,2,"""Excellent service!"""
User_1333,Service_9,Men/kids haircut,3,"""Not happy with the service."""
User_136,Service_20,Home painting,3,"""Not happy with the service."""
User_253,Service_13,Massage,5,"""Satisfactory work."""
User_172,Service_8,Microwave Repair,3,"""Excellent service!"""
User_501,Service_7,Water Purifier Repair,4,"""Excellent service!"""
User_745,Service_18,Pest control,4,"""Excellent service!"""
User_639,Service_2,Plumber,2,"""Could be better."""
User_232,Service_14,Bathroom cleaning,2,"""Not happy with the service."""
User_1679,Service_12,Hair colour,5,"""Good job overall."""
User_613,Service_20,Home painting,5,"""Not happy with the service."""
User_1958,Service_5,Refrigerator Repair,2,"""Excellent service!"""
User_730,Service_13,Massage,3,"""Not happy with the service."""
User_1004,Service_2,Plumber,5,"""Satisfactory work."""
User_1977,Service_3,Carpenter,1,"""Not happy with the service."""
User_932,Service_11,Shave/beard grooming,1,"""Excellent service!"""
User_231,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_1552,Service_1,Electrician,1,"""Satisfactory work."""
User_646,Service_3,Carpenter,5,"""Could be better."""
User_1001,Service_9,Men/kids haircut,4,"""Good job overall."""
User_861,Service_6,Washing Machine Repair,4,"""Not happy with the service."""
User_1499,Service_12,Hair colour,4,"""Excellent service!"""
User_114,Service_19,Full home cleaning,5,"""Good job overall."""
User_1271,Service_10,Face care,3,"""Good job overall."""
User_1500,Service_1,Electrician,1,"""Good job overall."""
User_1380,Service_17,Laptop Repair,4,"""Excellent service!"""
User_774,Service_1,Electrician,2,"""Good job overall."""
User_779,Service_3,Carpenter,2,"""Could be better."""
User_1275,Service_13,Massage,2,"""Excellent service!"""
User_1068,Service_13,Massage,5,"""Good job overall."""
User_460,Service_17,Laptop Repair,5,"""Could be better."""
User_877,Service_10,Face care,5,"""Satisfactory work."""
User_327,Service_16,Chimney Repair,4,"""Satisfactory work."""
User_656,Service_13,Massage,3,"""Satisfactory work."""
User_1453,Service_4,AC Repair Service,2,"""Good job overall."""
User_955,Service_15,Kitchen cleaning,4,"""Excellent service!"""
User_850,Service_9,Men/kids haircut,3,"""Could be better."""
User_296,Service_20,Home painting,3,"""Good job overall."""
User_1458,Service_12,Hair colour,3,"""Good job overall."""
User_1549,Service_20,Home painting,5,"""Good job overall."""
User_840,Service_13,Massage,4,"""Good job overall."""
User_1983,Service_13,Massage,1,"""Satisfactory work."""
User_911,Service_4,AC Repair Service,2,"""Excellent service!"""
User_302,Service_6,Washing Machine Repair,1,"""Good job overall."""
User_507,Service_1,Electrician,2,"""Excellent service!"""
User_1810,Service_2,Plumber,4,"""Could be better."""
User_853,Service_20,Home painting,3,"""Satisfactory work."""
User_1811,Service_3,Carpenter,5,"""Good job overall."""
User_667,Service_4,AC Repair Service,3,"""Not happy with the service."""
User_1762,Service_6,Washing Machine Repair,3,"""Not happy with the service."""
User_1624,Service_5,Refrigerator Repair,5,"""Excellent service!"""
User_93,Service_18,Pest control,1,"""Good job overall."""
User_1973,Service_6,Washing Machine Repair,1,"""Satisfactory work."""
User_212,Service_5,Refrigerator Repair,3,"""Excellent service!"""
User_446,Service_3,Carpenter,5,"""Not happy with the service."""
User_1913,Service_14,Bathroom cleaning,5,"""Good job overall."""
User_1609,Service_1,Electrician,2,"""Excellent service!"""
User_716,Service_13,Massage,4,"""Could be better."""
User_691,Service_5,Refrigerator Repair,5,"""Excellent service!"""
User_1065,Service_19,Full home cleaning,3,"""Good job overall."""
User_1646,Service_12,Hair colour,1,"""Satisfactory work."""
User_1614,Service_7,Water Purifier Repair,1,"""Could be better."""
User_1013,Service_2,Plumber,4,"""Excellent service!"""
User_913,Service_17,Laptop Repair,3,"""Could be better."""
User_1367,Service_10,Face care,4,"""Good job overall."""
User_3,Service_20,Home painting,2,"""Not happy with the service."""
User_169,Service_4,AC Repair Service,2,"""Satisfactory work."""
User_1628,Service_3,Carpenter,2,"""Satisfactory work."""
